,name,longitude,latitude
21059,KISARAZU,139.82689347373633,35.35959832163922
21060,KISARAZU,139.8468620866547,35.39385426346487
21061,KISARAZU,139.84799904517527,35.386225142815896
21062,KISARAZU,139.84713014517772,35.38948575988853
21063,MALTAKVA,41.69665929871292,42.06151623277726
21064,MALTAKVA,41.699804262690506,42.059254616626674
21065,MAYANGAN,113.22448221550238,-7.712510809060017
21066,MAYANGAN,113.2182723953532,-7.713359089311953
21067,MAYANGAN,113.21778309899425,-7.7159533360442465
21068,MAZATLAN,-106.40813682924328,23.1593936042501
21069,POZZALLO,14.83628934021838,36.70881494535928
21070,POZZALLO,14.832096795680007,36.71065230776383
21071,POZZALLO,14.832723233790148,36.709015117017934
21072,POZZALLO,14.835451238532,36.70869209311271
21073,PSERIMOS,27.166851156519403,36.94681394830242
21074,PSERIMOS,27.169383797391355,36.94874281823618
21075,SEOCHEON,126.50471650186782,36.13158180521586
21076,TAKASAGO,134.79126575058496,34.71509757839115
21077,TAKASAGO,134.79120735203236,34.72867308647267
21078,TAKASAGO,134.7918360950499,34.7200322768279
21079,TAKASAGO,134.78818753792768,34.7162152559168
21080,TAKASAGO,134.76304718855673,34.73364311465543
21081,TAKASAGO,134.78785871779775,34.72589744943058
21082,TAKASAGO,134.75949283140645,34.734945338893645
21083,TAKASAGO,134.7548971903174,34.73685582220586
21084,TAKASAGO,134.8000990518111,34.73354049389086
21085,TAKASAGO,134.7879752169235,34.72163052531781
21086,TAKASAGO,134.7553050153893,34.73162301086662
21087,TAKASAGO,134.78826110016942,34.733001729456284
21088,TAKASAGO,134.78797169057182,34.73075211940329
21089,TAKASAGO,134.79142916298937,34.72388180599228
21090,TAKASAGO,134.7588309182872,34.73104507609694
21091,VICTORIA,55.48844998372616,-4.580958299195368
21092,YOKOHAMA,139.6977496982188,35.434369085155105
21093,YOKOHAMA,139.6637313834733,35.371324995737545
21094,YOKOHAMA,139.6640493076043,35.35798718798885
21095,YOKOHAMA,139.68021609159106,35.45659754064201
21096,YOKOHAMA,139.68882439174791,35.459485826231045
21097,YOKOHAMA,139.7043165310564,35.419047593918485
21098,YOKOHAMA,139.68980059745573,35.4522321819885
21099,YOKOHAMA,139.69481799948846,35.466682781060605
21100,YOKOHAMA,139.6731462607415,35.361864846124085
21101,YOKOHAMA,139.68139612516944,35.418636872595194
21102,YOKOHAMA,139.69480472947447,35.43386100943552
21103,YOKOHAMA,139.66836267280584,35.36884654792668
21104,YOKOHAMA,139.69934059150984,35.41862447393871
21105,YOKOHAMA,139.700052300904,35.44901644211025
21106,YOKOHAMA,139.67757861594134,35.4226678661421
21107,YOKOHAMA,139.66853375044312,35.359494322060605
21108,YOKOHAMA,139.70029896249338,35.447004620903435
21109,YOKOHAMA,139.67890235900362,35.39669927103138
21110,YOKOHAMA,139.7045836160149,35.41625355683426
21111,YOKOHAMA,139.67317451531972,35.37069806422732
21112,YOKOHAMA,139.69516598250505,35.42224391285025
21113,YOKOHAMA,139.6982694561474,35.42670107311066
21114,YOKOHAMA,139.67317531777792,35.37537015430872
21115,YOKOHAMA,139.66695749346627,35.40460032554076
21116,YOKOHAMA,139.6824535992616,35.401326902847885
21117,YOKOHAMA,139.69468372047794,35.42964709565557
21118,YOKOHAMA,139.6835343821122,35.46934262344834
21119,YOKOHAMA,139.67353657814505,35.36658136184188
21120,YOKOHAMA,139.65759017055814,35.36405754515453
21121,YOKOHAMA,139.68018825931958,35.468261026061114
21122,YOKOHAMA,139.7098406347765,35.4683653708202
21123,YOKOHAMA,139.7061485581867,35.47366802183259
21124,YOKOHAMA,139.6666024930895,35.39000195187413
21125,YOKOHAMA,139.66897224862933,35.378462965329305
21126,YOKOHAMA,139.67979713805747,35.41785826564243
21127,YOKOHAMA,139.69444063522613,35.42517154563692
21128,YOKOHAMA,139.69234268276116,35.48349415289031
21129,YOKOHAMA,139.70746191432855,35.4720533742052
21130,YOKOHAMA,139.68238094799025,35.41611534071684
21131,YOKOHAMA,139.6683482569274,35.402782613290405
21132,YOKOHAMA,139.7040735030504,35.44753886597526
21133,YOKOHAMA,139.697015193861,35.461362206164125
21134,YOKOHAMA,139.69338280396462,35.46171846441085
21135,YOKOHAMA,139.67256434253488,35.37986724043952
21136,YOKOHAMA,139.66850684652118,35.36433611787654
21137,YOKOHAMA,139.70399789158083,35.45094813847341
21138,YOKOHAMA,139.69204623652251,35.4718094545127
21139,YOKOHAMA,139.70213126646524,35.432685572707456
21140,YOKOHAMA,139.66293284170547,35.36679955992989
21141,YOKOHAMA,139.70405125533,35.42841405781552
21142,YOKOHAMA,139.70446685933848,35.42528541961869
21143,YOKOHAMA,139.67215054098872,35.38265882446817
21144,YOKOHAMA,139.66846980378008,35.382456352508775
21145,YOKOHAMA,139.6823740625169,35.45595276427357
21146,YOKOHAMA,139.6873491271471,35.45343459825982
21147,YOKOHAMA,139.67778510352343,35.457827672223665
21148,YOKOHAMA,139.6889747792424,35.47102291025239
21149,YOKOHAMA,139.70634479995084,35.47343831904588
21150,YOKOHAMA,139.66745855362373,35.38702896525983
21151,YOKOHAMA,139.67878584355552,35.4013743916329
21152,YOKOHAMA,139.69825900104007,35.43137573098825
21153,YOKOHAMA,139.68072558996522,35.41692969959444
21154,YOKOHAMA,139.66350546607222,35.362329876438565
21155,YOKOHAMA,139.6982717790638,35.42235333528816
21156,YOKOHAMA,139.66843347620855,35.373531687481425
21157,YOKOSUKA,139.66719741542315,35.31750736453486
21158,YOKOSUKA,139.67394054816046,35.32955608228976
21159,YOKOSUKA,139.68278631748188,35.3142022401284
21160,YOKOSUKA,139.6691696152085,35.332925810619834
21161,YOKOSUKA,139.67451473073098,35.32624028071852
21162,YOKOSUKA,139.66339978254507,35.338310169915175
21163,YOKOSUKA,139.67307031317478,35.3568423603658
21164,YOKOSUKA,139.6732884239964,35.33388929333472
21165,YOKOSUKA,139.66303444988733,35.334789523236175
21166,YOKOSUKA,139.68366564037134,35.32460162469236
21167,CAPE TOWN,18.453639083337617,-33.843051533126925
21168,CAPE TOWN,18.44762874358843,-33.82352430947895
21169,CAPE TOWN,18.454003939975856,-33.849098972260315
21170,CAPE TOWN,18.44846845085139,-33.86562012741264
21171,CAPE TOWN,18.365420009330528,-33.89012871437039
21172,CAPE TOWN,18.359488747823743,-33.90097368077872
21173,CAPE TOWN,18.45977328059082,-33.85315180260023
21174,CAPE TOWN,18.45429852085733,-33.85409738895757
21175,CAPE TOWN,18.436777816147696,-33.82471717900435
21176,CAPE TOWN,18.359312055281215,-33.905710815458946
21177,CAPE TOWN,18.448241647568956,-33.85572087828513
21178,CAPE TOWN,18.359429969091856,-33.89565424064109
21179,CAPE TOWN,18.44854670739368,-33.84333761136553
21180,CAPE TOWN,18.454155337296985,-33.837595756489264
21181,CAPE TOWN,18.447693496144893,-33.860617742779525
21182,CAPE TOWN,18.44824639595701,-33.833579974687375
21183,CAPE TOWN,18.448520538411245,-33.83906677578883
21184,CAPE TOWN,18.44255654127199,-33.81911320260789
21185,CAPE TOWN,18.37091603974812,-33.89421947040392
21186,CAPE TOWN,18.365117071019107,-33.89457955474321
21187,CAPE TOWN,18.448319214102387,-33.849712740893395
21188,CAPE TOWN,18.43614462155465,-33.81899310568595
21189,CAPE TOWN,18.441929661515733,-33.82363496577987
21190,GUILVINEC,-4.29002403627687,47.78809592970512
21191,GUILVINEC,-4.277920172876506,47.79486555557228
21192,GUILVINEC,-4.292400912334258,47.7860184743144
21193,GUILVINEC,-4.295094501450691,47.784020704282064
21194,GUILVINEC,-4.280696988029288,47.79404155076512
21195,GUILVINEC,-4.281997606397686,47.79245343183376
21196,GUILVINEC,-4.28498670730259,47.79178117111415
21197,GUILVINEC,-4.2839310105987565,47.792720469443815
21198,KAOHSIUNG,120.23110565018446,22.64395067900841
21199,KAOHSIUNG,120.26421740975506,22.574403918744128
21200,KAOHSIUNG,120.23096794329254,22.654431171765182
21201,KAOHSIUNG,120.25992399021416,22.584507927821004
21202,KAOHSIUNG,120.25959579379392,22.573954517400367
21203,KAOHSIUNG,120.23120456391628,22.64933456412641
21204,KAOHSIUNG,120.22507447901896,22.6451847726322
21205,KAOHSIUNG,120.25891695376892,22.56837080265328
21206,KAOHSIUNG,120.2543126423554,22.58540161978492
21207,KAOHSIUNG,120.2654310025187,22.556409690538327
21208,KAOHSIUNG,120.2252088583764,22.656004110962733
21209,KAOHSIUNG,120.27110262140572,22.555711254262395
21210,KAOHSIUNG,120.2769204120474,22.564724775500352
21211,KAOHSIUNG,120.31378354226032,22.53740567993587
21212,KAOHSIUNG,120.27205983927992,22.564896449143525
21213,KAOHSIUNG,120.29371516085412,22.540210771605448
21214,KAOHSIUNG,120.22578203531914,22.640651377673144
21215,KAOHSIUNG,121.75768022098016,24.301009035994415
21216,KAOHSIUNG,120.24844964629504,22.58136994885057
21217,KAOHSIUNG,120.2483054402876,22.59191537891723
21218,KAOHSIUNG,120.21963015383916,22.662105223631976
21219,KAOHSIUNG,120.21924665331936,22.66731622969428
21220,KAOHSIUNG,120.30114432348428,22.527969947555963
21221,KAOHSIUNG,120.22538092435909,22.65042170769585
21222,KAOHSIUNG,120.26565327273174,22.56174210971983
21223,KAOHSIUNG,121.764179348064,24.30195515195381
21224,KAOHSIUNG,120.23130345056644,22.659351193112645
21225,KAOHSIUNG,121.75815390065895,24.302890872981777
21226,KAOHSIUNG,120.23157233176272,22.63889883358579
21227,KAOHSIUNG,120.2321184531811,22.61514322721308
21228,KAOHSIUNG,120.28944949519578,22.539676052469765
21229,KAOHSIUNG,120.25413480082764,22.59073382027444
21230,KAOHSIUNG,120.22493023657064,22.66094540901552
21231,KAOHSIUNG,120.28834893320835,22.53509809741052
21232,KAOHSIUNG,120.23007757241857,22.665210662768764
21233,KAOHSIUNG,120.3003464656064,22.532367094926112
21234,KAOHSIUNG,120.24854276696996,22.58683647209673
21235,KAOHSIUNG,120.21937590252652,22.6570185532974
21236,KAOHSIUNG,120.25988039078,22.579000728031783
21237,KAOHSIUNG,120.25422570897412,22.58019707676665
21238,KAOHSIUNG,120.2367810688139,22.614289488141107
21239,KAOHSIUNG,120.2672576232752,22.56537751940009
21240,KAOHSIUNG,120.24848007868574,22.57573378249124
21241,KAOHSIUNG,120.24258442137706,22.60389662796336
21242,LEMPASING,105.2815098977774,-5.495749388846557
21243,LEMPASING,105.28680176933172,-5.495493416569091
21244,LEMPASING,105.2821356048502,-5.500718085604025
21245,LEMPASING,105.28210854992886,-5.490667454038867
21246,LEMPASING,105.28742354586186,-5.49021353753311
21247,LEMPASING,105.28722706802894,-5.485436381997458
21248,MARSEILLE,5.307049486478769,43.27789406787036
21249,MARSEILLE,5.311861361249052,43.27776992267833
21250,MARSEILLE,5.311903628480783,43.280073031007376
21251,PETERHEAD,-1.7730170609155174,57.532278646610266
21252,SINGAPORE,103.75490605067934,1.277353316532342
21253,SINGAPORE,103.76523035802188,1.2810916360500713
21254,SINGAPORE,103.66793806997808,1.283470442591582
21255,SINGAPORE,103.74415624120972,1.2826212060512654
21256,SINGAPORE,103.70461579266914,1.2828010125267133
21257,SINGAPORE,103.79630308431898,1.2535859420239852
21258,SINGAPORE,103.77634184678604,1.2299341556493546
21259,SINGAPORE,103.82929934298528,1.2160214043258657
21260,SINGAPORE,103.76174707281876,1.2692970741781495
21261,SINGAPORE,103.73578038275292,1.2811030348406232
21262,SINGAPORE,103.796338810659,1.248836815979978
21263,SINGAPORE,103.79106608472406,1.2441382913344443
21264,SINGAPORE,103.74530171982288,1.1853749450460564
21265,SINGAPORE,103.65752221766972,1.2886273792788263
21266,SINGAPORE,103.80679366488616,1.2400380120260652
21267,SINGAPORE,103.78140747318828,1.2756309535858583
21268,SINGAPORE,103.62165921566124,1.325053817296225
21269,SINGAPORE,103.74035636259612,1.2724308562016151
21270,SINGAPORE,103.79141204541952,1.22736423895284
21271,SINGAPORE,103.7674716987204,1.264258948718717
21272,SINGAPORE,103.73074093492932,1.265041917769009
21273,SINGAPORE,103.79069983704808,1.2406022629778175
21274,SINGAPORE,103.80711995489712,1.2307898449903345
21275,SINGAPORE,104.01953821240454,1.3915827221833037
21276,SINGAPORE,103.61673919011383,1.348569006131208
21277,SINGAPORE,103.65767898969428,1.2927941524265147
21278,SINGAPORE,103.78016482165016,1.2626762112638426
21279,SINGAPORE,104.0778408084564,1.3699930738448984
21280,SINGAPORE,103.78846978688772,1.2589392401899049
21281,SINGAPORE,103.77667887510896,1.2766986738009525
21282,SINGAPORE,104.12035837587491,1.3361387280934778
21283,SINGAPORE,103.73797072976453,1.2785716940373468
21284,SINGAPORE,103.88693654481868,1.2856058832086923
21285,SINGAPORE,103.78455627818252,1.2727264536595408
21286,SINGAPORE,103.93489354647632,1.2992075099141924
21287,SINGAPORE,103.61148076183883,1.3351520628208506
21288,SINGAPORE,104.10814119673952,1.344934659918326
21289,SINGAPORE,103.77275703543764,1.2544715708804597
21290,SINGAPORE,103.812851758944,1.226146472994566
21291,SINGAPORE,103.74852655200048,1.1973689307749082
21292,SINGAPORE,103.76655931507514,1.2177710435773998
21293,SINGAPORE,103.76697080460572,1.2592459961643676
21294,SINGAPORE,104.00252180777376,1.3892761486361216
21295,SINGAPORE,103.78920995037946,1.254298418305553
21296,SINGAPORE,103.75007144786666,1.180269551565169
21297,SINGAPORE,103.62204295441552,1.335118931259864
21298,SINGAPORE,104.10858793477172,1.3408942823679857
21299,SINGAPORE,103.61532520729878,1.3442225916029302
21300,SINGAPORE,103.712948019293,1.2646532952068
21301,SINGAPORE,103.78985621479488,1.2498516873092562
21302,SINGAPORE,103.74897861617288,1.1938500426738987
21303,SINGAPORE,103.65119510912966,1.2877763710384529
21304,SINGAPORE,103.75461799444696,1.2210217519875677
21305,SINGAPORE,103.73094742944312,1.2138143222640558
21306,SINGAPORE,104.10300134634232,1.3452672395861742
21307,SINGAPORE,103.86003496548835,1.25453606008965
21308,SINGAPORE,103.62154659320508,1.3487826588499847
21309,SINGAPORE,103.6679826978376,1.2906858218697546
21310,SINGAPORE,103.66334578338544,1.2876437479435905
21311,SINGAPORE,103.80116010011837,1.2357145386749075
21312,SINGAPORE,103.61121289313245,1.3438621278801075
21313,SINGAPORE,103.72725500537658,1.2144817697995454
21314,SINGAPORE,103.76156003471876,1.2640601041625
21315,SINGAPORE,103.82407099160002,1.2391415158674337
21316,SINGAPORE,103.67421599771724,1.2930412807969207
21317,SINGAPORE,103.82255610721651,1.2263315662834433
21318,SINGAPORE,103.7739127155391,1.2731104036406302
21319,SINGAPORE,103.77041046837338,1.2791524697847256
21320,SINGAPORE,104.00525093481208,1.3928212025703886
21321,SINGAPORE,103.75289650890537,1.1968739298483422
21322,SINGAPORE,103.80127351149348,1.2308174818665698
21323,SINGAPORE,103.69608993650364,1.2831803976526197
21324,SINGAPORE,104.02566798665082,1.403058083343064
21325,SINGAPORE,103.75245978153411,1.2847372648081323
21326,SINGAPORE,103.7855911659878,1.2395999133574382
21327,SINGAPORE,103.7697626022849,1.2849870573766082
21328,SINGAPORE,103.64648947691651,1.2929299472801836
21329,SINGAPORE,103.76570338645854,1.221236718672835
21330,SINGAPORE,104.02056560252188,1.3886929113714703
21331,SINGAPORE,103.93492130458536,1.295575709737235
21332,SINGAPORE,103.6140836009848,1.3351208210984231
21333,SINGAPORE,103.79544925032744,1.23075206668423
21334,SINGAPORE,103.86037509573622,1.2580193913393818
21335,SINGAPORE,103.75494363260457,1.1754174508441253
21336,SINGAPORE,103.74309086915488,1.221590193123984
21337,SINGAPORE,103.74370213611977,1.2166080951418403
21338,SINGAPORE,103.7536696634413,1.1931148809397487
21339,SINGAPORE,103.78164899254804,1.2649132035395163
21340,SINGAPORE,103.73756989207703,1.2171163450290243
21341,SINGAPORE,104.00034170087288,1.3894157972534662
21342,SINGAPORE,103.9296413385764,1.2988286134972558
21343,SINGAPORE,103.80174464663274,1.253447827919367
21344,SINGAPORE,103.76759551023538,1.2243006317443572
21345,SINGAPORE,103.79564353871125,1.2357637410725335
21346,SINGAPORE,103.74938709064,1.220205957829844
21347,SINGAPORE,103.48891501150136,1.2554260818225824
21348,SINGAPORE,103.77812183080304,1.2501983964651513
21349,SINGAPORE,103.74346007142177,1.239077190227886
21350,SINGAPORE,103.80123299057657,1.2401962002327007
21351,SINGAPORE,103.61171114124788,1.339160553856257
21352,SINGAPORE,103.77145390678298,1.2630228442406368
21353,SINGAPORE,103.63871688071288,1.3139695427490683
21354,SINGAPORE,103.65044518450652,1.2925594982742257
21355,SINGAPORE,103.66761757704188,1.2880755317439954
21356,SINGAPORE,103.7543753552355,1.1801658813459857
21357,SINGAPORE,103.62302187340498,1.33933183357985
21358,SINGAPORE,103.63962953919788,1.3081787747231743
21359,SINGAPORE,104.01552197340264,1.402736248178338
21360,SINGAPORE,103.70681847122955,1.1881987070674578
21361,SINGAPORE,103.73705743874716,1.269303595099028
21362,SINGAPORE,103.79050955512923,1.2358084088571213
21363,SINGAPORE,104.10875690254828,1.3364512453028
21364,SINGAPORE,103.78422435735516,1.255706665384991
21365,SINGAPORE,103.77394443241012,1.2323451666699834
21366,SINGAPORE,103.87680588318216,1.27757253169523
21367,SINGAPORE,103.75803108240244,1.2756145471928688
21368,SINGAPORE,103.77368440598364,1.2598866590706976
21369,SINGAPORE,103.7503230255958,1.1763108485482765
21370,SINGAPORE,103.79552079727225,1.2448784355264777
21371,SINGAPORE,103.71112509773202,1.2656707419914952
21372,SINGAPORE,103.80691696574549,1.2357225120763675
21373,SINGAPORE,103.63948330435832,1.312468920607728
21374,SINGAPORE,103.78460861585272,1.2503539729021949
21375,SINGAPORE,103.7773641204858,1.2738612320454683
21376,SINGAPORE,104.02170833378622,1.3854662016249222
21377,SINGAPORE,103.61451669597608,1.3397581492069888
21378,SINGAPORE,104.09715893054516,1.3459436475960864
21379,SINGAPORE,103.62790365805546,1.3308637571480235
21380,SINGAPORE,103.80712224401168,1.2261005821839146
21381,SINGAPORE,103.85714004715534,1.2690065379595747
21382,SINGAPORE,104.01730448162463,1.3898467140047503
21383,SINGAPORE,103.92364640586074,1.2952333139197754
21384,SINGAPORE,104.01005617947476,1.388391547969346
21385,SINGAPORE,103.8593359200172,1.2494458903230743
21386,SINGAPORE,103.77892237238004,1.255354218725354
21387,SINGAPORE,103.78350952891756,1.2682997645105196
21388,SINGAPORE,103.74872693697772,1.2167874863139403
21389,SINGAPORE,103.74137973824809,1.2698237767022438
21390,SINGAPORE,103.77128085561496,1.269185575262932
21391,SINGAPORE,103.81285631860064,1.2307307571819146
21392,SINGAPORE,103.76028366794958,1.2217757060307144
21393,SINGAPORE,103.67292872383976,1.2883155889873537
21394,SINGAPORE,103.73829364230556,1.214476027437306
21395,SINGAPORE,103.66137349891056,1.2919824298330151
21396,SINGAPORE,103.76076268653402,1.2737633017948178
21397,SINGAPORE,103.76120855000352,1.2833516870574853
21398,SINGAPORE,103.9244877661056,1.2986608027268878
21399,SINGAPORE,103.79340951264328,1.2673060571073662
21400,SINGAPORE,103.7708104275883,1.28273172836607
21401,SINGAPORE,103.71275288586617,1.2559066444384033
21402,SINGAPORE,104.01530931165128,1.3980731465886955
21403,SINGAPORE,104.00956530789212,1.384387546793863
21404,SINGAPORE,103.73657770592736,1.2377332659300184
21405,SINGAPORE,103.74905423811204,1.1846658923285942
21406,SINGAPORE,103.77773496735983,1.2275027433385484
